
[Name]
pp1

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
-2.00000003e-01, 8.62891525e-02, -1.23920597e-01, -2.36862793e+02, 2.23099768e-01, 4.53383560e+01
-1.99999988e-01, 5.53157069e-02, -2.21948057e-01, -2.22648239e+02, 3.69790524e-01, 4.50649376e+01
-2.00000003e-01, 7.31999800e-02, -2.33675793e-01, -2.22639313e+02, 3.98846745e-01, 4.50341644e+01
-2.00000003e-01, 9.09350067e-02, -1.37979090e-01, -2.31883438e+02, 2.35312670e-01, 4.52435646e+01
-2.00000003e-01, 7.05177113e-02, -2.01933697e-01, -2.23366287e+02, 3.25350612e-01, 4.50718384e+01
-1.99999988e-01, 7.91436434e-02, -2.20345929e-01, -2.21779449e+02, 3.64292264e-01, 4.50282898e+01
-2.00000003e-01, 8.50041211e-02, -2.40853548e-01, -2.21333633e+02, 4.09143209e-01, 4.50215607e+01
-2.00000003e-01, 7.52360523e-02, -1.70547754e-01, -2.25367096e+02, 2.73872823e-01, 4.51255951e+01
-2.00000003e-01, 7.31061250e-02, -1.84475839e-01, -2.23256836e+02, 2.94977367e-01, 4.50835953e+01
-2.00000003e-01, 8.37198645e-02, -1.80535644e-01, -2.23051453e+02, 2.87546277e-01, 4.50818253e+01
-2.00000003e-01, 8.28833431e-02, -1.10817879e-01, -2.41240692e+02, 2.11959273e-01, 4.54207153e+01
-1.99999988e-01, 9.16280076e-02, -1.99352533e-01, -2.22283386e+02, 3.14654827e-01, 4.50480919e+01
-2.00000003e-01, 9.29075181e-02, -2.06641674e-01, -2.22207626e+02, 3.26629937e-01, 4.50403595e+01
-2.00000003e-01, 9.12535414e-02, -1.42255217e-01, -2.31186951e+02, 2.40350664e-01, 4.52315407e+01
-2.00000003e-01, 8.02405924e-02, -1.60197690e-01, -2.26432220e+02, 2.60090560e-01, 4.51411438e+01
-2.00000018e-01, 1.58642590e-01, -2.10684434e-01, -2.20082199e+02, 3.40013027e-01, 4.49698334e+01
-2.00000018e-01, 1.60247669e-01, -1.87567145e-01, -2.20798477e+02, 2.98776537e-01, 4.49882622e+01
-2.00000003e-01, 1.66655570e-01, -1.90674454e-01, -2.20000092e+02, 3.04174840e-01, 4.49774094e+01
-2.00000018e-01, 1.68172359e-01, -1.86549574e-01, -2.20395477e+02, 2.97959715e-01, 4.49855232e+01
-2.00000003e-01, 9.41461772e-02, -1.34697393e-01, -2.32528763e+02, 2.32108772e-01, 4.52570610e+01
-2.00000003e-01, 9.57294330e-02, -1.39581203e-01, -2.31255554e+02, 2.37163901e-01, 4.52287712e+01
-2.00000003e-01, 1.09650090e-01, -1.51997402e-01, -2.26189514e+02, 2.52196342e-01, 4.51174927e+01
-2.00000003e-01, 9.66829658e-02, -1.59842312e-01, -2.25965851e+02, 2.61546671e-01, 4.51257553e+01
-2.00000003e-01, 1.11584902e-01, -2.52146810e-01, -2.20065933e+02, 4.47036922e-01, 4.49825554e+01
-2.00000003e-01, 9.07172784e-02, -2.41068095e-01, -2.21297714e+02, 4.08809036e-01, 4.50149040e+01
-2.00000003e-01, 9.79264081e-02, -2.28490651e-01, -2.21511414e+02, 3.79765987e-01, 4.50063972e+01
-2.00000003e-01, 9.93703604e-02, -2.12838382e-01, -2.22007629e+02, 3.40408713e-01, 4.50278130e+01
-2.00000003e-01, 1.15287386e-01, -1.75122410e-01, -2.24412201e+02, 2.81955510e-01, 4.50613556e+01
-2.00000003e-01, 9.21237171e-02, -1.71464086e-01, -2.23596405e+02, 2.75579154e-01, 4.50863228e+01
-2.00000003e-01, 1.15190715e-01, -1.75329581e-01, -2.24368988e+02, 2.82204419e-01, 4.50606651e+01
-2.00000003e-01, 1.12215310e-01, -1.21732354e-01, -2.33988373e+02, 2.19773471e-01, 4.52817802e+01
-2.00000003e-01, 1.15631238e-01, -1.36258692e-01, -2.30312836e+02, 2.34746322e-01, 4.51996155e+01
-2.00000003e-01, 8.71898085e-02, -1.13374598e-01, -2.39932266e+02, 2.13816479e-01, 4.53955116e+01
-2.00000003e-01, 1.24193035e-01, -1.50815651e-01, -2.25675812e+02, 2.51195103e-01, 4.50962830e+01
-2.00000003e-01, 1.15569316e-01, -1.75049260e-01, -2.24405609e+02, 2.81871825e-01, 4.50610390e+01
-2.00000003e-01, 1.10447466e-01, -2.32402503e-01, -2.20771225e+02, 3.86680335e-01, 4.49916077e+01
-2.00000003e-01, 1.34593502e-01, -2.39302531e-01, -2.18599442e+02, 4.11358386e-01, 4.49560471e+01
-2.00000003e-01, 9.52966362e-02, -1.84714437e-01, -2.22197144e+02, 2.93987036e-01, 4.50549469e+01
-2.00000003e-01, 9.60518047e-02, -2.02558205e-01, -2.21938354e+02, 3.19404840e-01, 4.50363541e+01
-2.00000003e-01, 1.14463292e-01, -1.76698506e-01, -2.24270355e+02, 2.84093022e-01, 4.50593452e+01
-2.00000003e-01, 9.65524688e-02, -2.05324531e-01, -2.22027451e+02, 3.23313594e-01, 4.50334358e+01
-2.00000003e-01, 1.15395017e-01, -1.75398543e-01, -2.24362167e+02, 2.82335550e-01, 4.50602760e+01
-1.99999988e-01, 1.33196384e-01, -2.31789902e-01, -2.19271667e+02, 3.92574728e-01, 4.49648323e+01
-2.00000003e-01, 1.16786584e-01, -2.20457047e-01, -2.21258026e+02, 3.59593987e-01, 4.49955292e+01
-2.00000003e-01, 1.26945406e-01, -2.12439716e-01, -2.20265106e+02, 3.44002962e-01, 4.49816170e+01
-2.00000003e-01, 1.15603112e-01, -1.75989419e-01, -2.24303574e+02, 2.83287644e-01, 4.50589333e+01
-2.00000003e-01, 1.21463485e-01, -2.09245503e-01, -2.20842590e+02, 3.35215688e-01, 4.49874496e+01
-2.00000003e-01, 1.27708018e-01, -2.05268979e-01, -2.20239761e+02, 3.29673767e-01, 4.49802322e+01
-2.00000003e-01, 1.16914980e-01, -2.03285098e-01, -2.20838562e+02, 3.25881660e-01, 4.49997063e+01
-2.00000003e-01, 1.15431115e-01, -1.75272003e-01, -2.24375168e+02, 2.82160491e-01, 4.50605774e+01
-1.99999988e-01, 1.06295973e-01, -2.30092943e-01, -2.20944733e+02, 3.79765093e-01, 4.49957199e+01
-2.00000003e-01, 1.39643103e-01, -1.26121446e-01, -2.31915115e+02, 2.24780172e-01, 4.52309837e+01
-2.00000003e-01, 1.39068857e-01, -1.21626630e-01, -2.33034821e+02, 2.20156014e-01, 4.52562294e+01
-2.00000003e-01, 1.43477783e-01, -1.22152463e-01, -2.32372910e+02, 2.20837906e-01, 4.52433548e+01
-2.00000003e-01, 1.37900084e-01, -1.50743693e-01, -2.24519775e+02, 2.54081249e-01, 4.50744514e+01
-2.00000003e-01, 1.44298479e-01, -1.25899047e-01, -2.31583160e+02, 2.25521773e-01, 4.52249489e+01
-2.00000003e-01, 1.51613027e-01, -1.47057086e-01, -2.24230438e+02, 2.49564648e-01, 4.50821152e+01
-2.00000003e-01, 1.37205720e-01, -2.38215461e-01, -2.18760483e+02, 4.08362806e-01, 4.49554138e+01
-2.00000003e-01, 1.59958228e-01, -2.46500194e-01, -2.19066895e+02, 4.34418678e-01, 4.49488411e+01
-2.00000003e-01, 1.15734011e-01, -1.75412595e-01, -2.24359619e+02, 2.82335401e-01, 4.50599060e+01
-1.99999988e-01, 1.38506204e-01, -1.89108998e-01, -2.21345749e+02, 3.02254915e-01, 4.49951248e+01
-2.00000003e-01, 1.51209801e-01, -2.21504509e-01, -2.19748627e+02, 3.64929616e-01, 4.49655304e+01
-2.00000003e-01, 1.55816987e-01, -2.15050831e-01, -2.20063950e+02, 3.48156840e-01, 4.49687271e+01
-2.00000003e-01, 1.56812489e-01, -2.15391472e-01, -2.20071350e+02, 3.49025190e-01, 4.49683990e+01
-1.99999988e-01, 1.59090191e-01, -2.36751437e-01, -2.19400986e+02, 4.07704234e-01, 4.49550095e+01
-2.00000003e-01, 1.56829700e-01, -2.14510351e-01, -2.20023331e+02, 3.46944213e-01, 4.49677505e+01
-2.00000003e-01, 1.55700564e-01, -2.13780656e-01, -2.20061279e+02, 3.45627844e-01, 4.49685898e+01
-1.99999988e-01, 1.44406229e-01, -1.63464621e-01, -2.23357086e+02, 2.65637785e-01, 4.50453911e+01
-2.00000003e-01, 1.49632707e-01, -1.62730083e-01, -2.23199295e+02, 2.64551222e-01, 4.50466652e+01
-2.00000003e-01, 1.47743434e-01, -1.65797666e-01, -2.22611298e+02, 2.68321633e-01, 4.50322723e+01
-1.99999988e-01, 1.46376833e-01, -1.70791507e-01, -2.22529083e+02, 2.75042772e-01, 4.50242424e+01
-2.00000003e-01, 1.50162965e-01, -1.67270333e-01, -2.22504227e+02, 2.70536959e-01, 4.50282288e+01
-2.00000003e-01, 1.48809463e-01, -1.25191078e-01, -2.31631027e+02, 2.23765016e-01, 4.52290039e+01
-2.00000003e-01, 1.45514607e-01, -1.21138670e-01, -2.32674011e+02, 2.19886780e-01, 4.52480164e+01
-2.00000003e-01, 1.90720066e-01, -3.51863205e-01, -2.23569183e+02, 1.78426087e+00, 4.49813728e+01
-2.00000003e-01, 1.89866841e-01, -3.39770585e-01, -2.23216278e+02, 1.31773007e+00, 4.49773636e+01
-2.00000003e-01, 1.97262913e-01, -3.44128400e-01, -2.23690567e+02, 1.58953476e+00, 4.49783287e+01
-2.00000003e-01, 1.99896708e-01, -3.31710756e-01, -2.23500046e+02, 1.16180289e+00, 4.49740906e+01
-2.00000003e-01, 2.11445376e-01, -3.35545599e-01, -2.23703629e+02, 1.27978706e+00, 4.49794998e+01
-2.00000003e-01, 2.05123186e-01, -3.59494567e-01, -2.24402130e+02, 2.15270996e+00, 4.49889603e+01
-2.00000003e-01, 2.19880655e-01, -3.50232542e-01, -2.24404114e+02, 1.81830728e+00, 4.49898834e+01
-2.00000003e-01, 2.06594586e-01, -3.26944679e-01, -2.23110580e+02, 1.07515550e+00, 4.49678917e+01
-1.99999988e-01, 1.91183329e-01, -3.22716951e-01, -2.22853134e+02, 1.00683308e+00, 4.49657860e+01
-2.00000003e-01, 1.86080784e-01, -3.24365407e-01, -2.22647385e+02, 1.04164100e+00, 4.49657021e+01
-2.00000003e-01, 2.19807193e-01, -3.40754747e-01, -2.24351471e+02, 1.39603436e+00, 4.49902687e+01
-2.00000003e-01, 2.07071736e-01, -3.14048260e-01, -2.22659149e+02, 9.09835041e-01, 4.49529037e+01
-2.00000003e-01, 2.12466210e-01, -3.02161068e-01, -2.22686279e+02, 7.33723760e-01, 4.49490776e+01
-2.00000003e-01, 2.30928496e-01, -3.15078944e-01, -2.23969193e+02, 8.90331388e-01, 4.49665298e+01
-2.00000003e-01, 2.28631333e-01, -3.17088991e-01, -2.23889893e+02, 9.22090411e-01, 4.49664421e+01
-2.00000003e-01, 1.91302493e-01, -3.17217618e-01, -2.22908157e+02, 9.19111252e-01, 4.49658508e+01
-2.00000003e-01, 2.31499225e-01, -3.16536993e-01, -2.24020248e+02, 9.14116681e-01, 4.49673157e+01
-2.00000003e-01, 1.85689688e-01, -3.18654329e-01, -2.22638031e+02, 9.39134657e-01, 4.49659805e+01
-2.00000003e-01, 2.17273727e-01, -2.94122964e-01, -2.22650208e+02, 6.75933301e-01, 4.49431343e+01
-2.00000018e-01, 2.15870798e-01, -2.74343610e-01, -2.20659073e+02, 5.44240236e-01, 4.49167480e+01
-2.00000003e-01, 2.10135609e-01, -2.92846620e-01, -2.22431122e+02, 6.67184770e-01, 4.49453583e+01
-2.00000003e-01, 2.08471447e-01, -2.73875564e-01, -2.20517242e+02, 5.40862203e-01, 4.49202766e+01
-2.00000003e-01, 1.88812077e-01, -2.93766975e-01, -2.22278122e+02, 6.58321261e-01, 4.49632721e+01
-2.00000003e-01, 1.87691703e-01, -2.85696834e-01, -2.21459244e+02, 6.04295790e-01, 4.49527893e+01
-1.99999988e-01, 2.01759353e-01, -2.48841554e-01, -2.18768936e+02, 4.44745123e-01, 4.49084244e+01
-2.00000003e-01, 2.02928245e-01, -2.45971307e-01, -2.18687531e+02, 4.35362250e-01, 4.49052963e+01
-2.00000003e-01, 2.00898990e-01, -2.46417537e-01, -2.18600235e+02, 4.36182261e-01, 4.49068260e+01
-2.00000003e-01, 1.98590100e-01, -2.48353153e-01, -2.18681335e+02, 4.42176104e-01, 4.49124756e+01
-2.00000018e-01, 1.99159861e-01, -2.44632155e-01, -2.18476273e+02, 4.31590885e-01, 4.49081993e+01
-2.00000003e-01, 2.19914511e-01, -3.59859079e-01, -2.24832825e+02, 2.10379434e+00, 4.49964066e+01
-1.99999988e-01, 2.18802184e-01, -3.69442850e-01, -2.25111526e+02, 4.20993900e+00, 4.49971046e+01
-2.00000003e-01, 1.84877694e-01, -3.84662390e-01, -2.23624664e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 1.97013944e-01, -3.84662390e-01, -2.24420654e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 1.89578265e-01, -3.70909214e-01, -2.23917084e+02, 4.68615150e+00, 4.49910927e+01
-2.00000003e-01, 1.94181591e-01, -3.59353065e-01, -2.24114563e+02, 2.18073893e+00, 4.49869499e+01
-2.00000003e-01, 2.32194602e-01, -3.84662390e-01, -2.26745331e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 2.16645405e-01, -3.84662390e-01, -2.25711563e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 1.69632494e-01, -3.84662390e-01, -2.23190857e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 1.76013052e-01, -3.72688949e-01, -2.23303329e+02, 4.85133314e+00, 4.50006714e+01
-2.00000003e-01, 1.68517441e-01, -3.62076998e-01, -2.22694717e+02, 2.45017123e+00, 4.49990005e+01
-2.00000003e-01, 1.60895690e-01, -3.79365802e-01, -2.22618027e+02, 6.40646172e+00, 4.49981232e+01
-2.00000018e-01, 1.87246844e-01, -3.59459996e-01, -2.23538422e+02, 2.18777323e+00, 4.49857368e+01
-2.00000003e-01, 1.69409737e-01, -3.41532081e-01, -2.22510864e+02, 1.45220244e+00, 4.49955902e+01
-2.00000003e-01, 1.68760717e-01, -3.40735018e-01, -2.22465805e+02, 1.42336750e+00, 4.49958344e+01
-2.00000003e-01, 1.69727445e-01, -3.39087576e-01, -2.22455475e+02, 1.38816476e+00, 4.49934235e+01
-2.00000003e-01, 1.82817876e-01, -3.21512610e-01, -2.22482986e+02, 9.87504661e-01, 4.49669189e+01
-2.00000003e-01, 1.66812718e-01, -3.15209448e-01, -2.21524170e+02, 8.72929156e-01, 4.49770241e+01
-2.00000003e-01, 2.32316062e-01, -3.15512121e-01, -2.24052139e+02, 8.96283746e-01, 4.49663582e+01
-2.00000018e-01, 1.78152084e-01, -2.93688804e-01, -2.22050323e+02, 6.55914307e-01, 4.49737740e+01
-2.00000003e-01, 1.82322383e-01, -3.03789824e-01, -2.22486786e+02, 7.75739193e-01, 4.49692230e+01
-2.00000003e-01, 1.80625230e-01, -2.91202426e-01, -2.21791306e+02, 6.33472681e-01, 4.49659576e+01
-2.00000003e-01, 2.31838167e-01, -3.13625753e-01, -2.23964584e+02, 8.79981995e-01, 4.49654236e+01
-2.00000003e-01, 1.74854130e-01, -2.91465938e-01, -2.22014648e+02, 6.36314392e-01, 4.49711380e+01
-2.00000003e-01, 1.78231806e-01, -2.89517224e-01, -2.21907486e+02, 6.25971675e-01, 4.49668884e+01
-2.00000018e-01, 1.80307537e-01, -2.81282961e-01, -2.20996613e+02, 5.83958745e-01, 4.49598999e+01
-1.99999988e-01, 1.83209330e-01, -2.61628866e-01, -2.19181305e+02, 4.84133214e-01, 4.49442787e+01
-2.00000003e-01, 1.77106172e-01, -2.62875170e-01, -2.19494339e+02, 4.88509297e-01, 4.49516602e+01
-2.00000003e-01, 2.39676207e-01, -2.80675858e-01, -2.22694458e+02, 5.83475530e-01, 4.49310875e+01
-2.00000018e-01, 2.28539199e-01, -2.59436727e-01, -2.20832504e+02, 4.77697045e-01, 4.48985100e+01
-2.00000003e-01, 2.32219085e-01, -2.60721713e-01, -2.21162369e+02, 4.85226452e-01, 4.49011078e+01
-2.00000003e-01, 1.81794494e-01, -2.54215539e-01, -2.19311996e+02, 4.58511442e-01, 4.49492226e+01
-1.99999988e-01, 2.11057976e-01, -2.63708711e-01, -2.19685699e+02, 4.97522116e-01, 4.49117165e+01
-2.00000003e-01, 2.03905717e-01, -2.68697321e-01, -2.19982773e+02, 5.14403343e-01, 4.49209099e+01
-2.00000003e-01, 1.66638553e-01, -2.82568395e-01, -2.20782013e+02, 5.84433198e-01, 4.49625664e+01
-2.00000003e-01, 1.56779274e-01, -2.73888320e-01, -2.19881577e+02, 5.35703838e-01, 4.49597740e+01
-2.00000003e-01, 1.55262470e-01, -2.94610858e-01, -2.20157776e+02, 6.88120723e-01, 4.49695358e+01
-2.00000003e-01, 1.60274401e-01, -2.47388721e-01, -2.19068100e+02, 4.37440485e-01, 4.49486847e+01
-2.00000003e-01, 1.60607755e-01, -2.46624514e-01, -2.19051682e+02, 4.34801370e-01, 4.49484901e+01
-2.00000003e-01, 2.30704874e-01, -2.58487701e-01, -2.20939270e+02, 4.74267244e-01, 4.48974342e+01
-2.00000003e-01, 1.60193250e-01, -2.46855095e-01, -2.19031418e+02, 4.35536474e-01, 4.49482803e+01
-2.00000018e-01, 2.30101734e-01, -2.56565183e-01, -2.20773361e+02, 4.68288571e-01, 4.48950462e+01
-2.00000003e-01, 2.21126348e-01, -2.42562577e-01, -2.19133011e+02, 4.28791285e-01, 4.48871689e+01
-2.00000003e-01, 2.29342416e-01, -2.36319005e-01, -2.19884323e+02, 4.07479018e-01, 4.48872719e+01
-1.99999988e-01, 1.81647927e-01, -2.28139251e-01, -2.17955109e+02, 3.84242743e-01, 4.49272118e+01
-2.00000003e-01, 2.52047837e-01, -2.51225233e-01, -2.20544128e+02, 4.55268860e-01, 4.48870354e+01
-2.00000003e-01, 2.50710607e-01, -2.48194009e-01, -2.20490402e+02, 4.45459127e-01, 4.48874207e+01
-2.00000003e-01, 2.55965620e-01, -2.47799635e-01, -2.21049286e+02, 4.44117278e-01, 4.48865128e+01
-2.00000018e-01, 2.54022032e-01, -2.53869653e-01, -2.20892548e+02, 4.65886921e-01, 4.48892365e+01
-2.00000003e-01, 2.74712056e-01, -2.62654662e-01, -2.23583725e+02, 4.94807333e-01, 4.48881645e+01
-2.00000003e-01, 2.81223595e-01, -2.62501836e-01, -2.24103760e+02, 4.93613601e-01, 4.48815231e+01
-2.00000003e-01, 2.78555900e-01, -2.64355451e-01, -2.24022476e+02, 5.00542819e-01, 4.48867950e+01
-2.00000003e-01, 2.93088287e-01, -2.42251843e-01, -2.23696808e+02, 4.20762122e-01, 4.48425331e+01
-2.00000018e-01, 2.71028042e-01, -2.39703029e-01, -2.21880402e+02, 4.15474117e-01, 4.48621559e+01
-2.00000003e-01, 2.98832417e-01, -2.45192200e-01, -2.24052902e+02, 4.28350329e-01, 4.48343277e+01
-2.00000003e-01, 2.28772372e-01, -3.40594351e-01, -2.24769440e+02, 1.39143109e+00, 4.49844704e+01
-2.00000003e-01, 2.31843352e-01, -3.48743349e-01, -2.25403198e+02, 1.58502555e+00, 4.49902763e+01
-2.00000003e-01, 2.33222157e-01, -3.64624619e-01, -2.26043793e+02, 2.68225622e+00, 4.49991989e+01
-2.00000003e-01, 2.42368847e-01, -3.58144909e-01, -2.26549561e+02, 2.42223787e+00, 4.49955711e+01
-2.00000003e-01, 2.44017512e-01, -3.40726733e-01, -2.26163269e+02, 1.36791766e+00, 4.49819794e+01
-2.00000003e-01, 2.72067040e-01, -3.84662390e-01, -2.30364166e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 2.75888890e-01, -3.84662390e-01, -2.30937836e+02, 7.59375000e+00, 4.50000000e+01
-1.99999988e-01, 2.74783701e-01, -3.79784644e-01, -2.30541473e+02, 6.50525904e+00, 4.49965096e+01
-2.00000003e-01, 2.97557116e-01, -3.84662390e-01, -2.34185547e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 2.87385821e-01, -3.68933856e-01, -2.31917084e+02, 4.08384752e+00, 4.49888611e+01
-2.00000018e-01, 2.93287158e-01, -3.63640696e-01, -2.32804749e+02, 2.92652607e+00, 4.49897919e+01
-2.00000018e-01, 3.10781479e-01, -3.62254500e-01, -2.35951569e+02, 2.72346544e+00, 4.49933968e+01
-2.00000003e-01, 3.04343194e-01, -3.75256360e-01, -2.35107635e+02, 5.52768803e+00, 4.49996490e+01
-2.00000003e-01, 2.70079613e-01, -3.84662390e-01, -2.30146790e+02, 7.59375000e+00, 4.50000000e+01
-2.00000003e-01, 2.71017373e-01, -3.83482546e-01, -2.30217453e+02, 7.31930542e+00, 4.49997635e+01
-2.00000003e-01, 2.78911382e-01, -3.63216192e-01, -2.30491241e+02, 2.80742455e+00, 4.49892731e+01
-2.00000003e-01, 2.61679441e-01, -3.62580091e-01, -2.28440247e+02, 2.59658885e+00, 4.49987183e+01
-2.00000003e-01, 2.85446435e-01, -3.63663703e-01, -2.31471176e+02, 2.94912505e+00, 4.49873772e+01
-2.00000003e-01, 2.66505003e-01, -3.50389659e-01, -2.28685638e+02, 1.77969885e+00, 4.49840126e+01
-1.99999988e-01, 2.88132787e-01, -3.55455935e-01, -2.31680450e+02, 2.41568899e+00, 4.49838295e+01
-2.00000003e-01, 2.98778892e-01, -3.46842825e-01, -2.33417175e+02, 1.77614808e+00, 4.49817009e+01
-1.99999988e-01, 2.98575193e-01, -3.36547345e-01, -2.32460800e+02, 1.26844740e+00, 4.49700394e+01
-2.00000018e-01, 2.85349220e-01, -3.39792788e-01, -2.31162323e+02, 1.33075702e+00, 4.49759445e+01
-2.00000003e-01, 2.52331406e-01, -3.50581229e-01, -2.27198822e+02, 1.78429556e+00, 4.49893761e+01
-2.00000003e-01, 2.78097272e-01, -3.52559268e-01, -2.30320236e+02, 2.33191586e+00, 4.49864883e+01
-2.00000003e-01, 2.67901689e-01, -3.34767133e-01, -2.28797607e+02, 1.18585706e+00, 4.49807053e+01
-2.00000003e-01, 2.56547093e-01, -3.36253673e-01, -2.27609451e+02, 1.24023533e+00, 4.49852257e+01
-2.00000003e-01, 2.61342973e-01, -3.25361013e-01, -2.27146851e+02, 1.01768982e+00, 4.49689713e+01
-2.00000003e-01, 2.49263316e-01, -3.28238428e-01, -2.25593765e+02, 1.11364031e+00, 4.49630432e+01
-2.00000018e-01, 2.76547760e-01, -3.20448607e-01, -2.28876312e+02, 9.37718213e-01, 4.49617348e+01
-2.00000018e-01, 2.85561621e-01, -3.23038876e-01, -2.30097595e+02, 1.01246119e+00, 4.49592056e+01
-2.00000003e-01, 2.80953705e-01, -3.14395994e-01, -2.29216614e+02, 8.54972124e-01, 4.49554520e+01
-1.99999988e-01, 2.46954471e-01, -3.84662390e-01, -2.27851624e+02, 7.59375000e+00, 4.50000000e+01
-2.00000018e-01, 2.42601752e-01, -3.72708678e-01, -2.27087646e+02, 4.42419147e+00, 4.50009689e+01
-2.00000003e-01, 2.47450009e-01, -3.65307301e-01, -2.27217239e+02, 2.74359512e+00, 4.50011177e+01
-2.00000003e-01, 2.65176922e-01, -3.80849153e-01, -2.29554291e+02, 6.58265781e+00, 4.50002823e+01
-2.00000003e-01, 2.89204448e-01, -3.15181136e-01, -2.30429230e+02, 8.62916470e-01, 4.49558105e+01
-2.00000003e-01, 3.07609022e-01, -3.21396530e-01, -2.33406143e+02, 9.79990363e-01, 4.49637260e+01
-2.00000003e-01, 3.06012124e-01, -3.09664369e-01, -2.31943375e+02, 8.09527457e-01, 4.49419975e+01
-2.00000003e-01, 2.32939184e-01, -3.17384183e-01, -2.24119247e+02, 9.30681884e-01, 4.49669342e+01
-2.00000003e-01, 2.71871269e-01, -3.10802042e-01, -2.28087799e+02, 8.21998715e-01, 4.49537048e+01
-2.00000003e-01, 2.56969690e-01, -3.08547437e-01, -2.26230255e+02, 8.11475277e-01, 4.49542809e+01
-2.00000003e-01, 2.35673890e-01, -3.13960493e-01, -2.24353668e+02, 8.79255474e-01, 4.49648209e+01
-2.00000003e-01, 2.86105782e-01, -3.04383099e-01, -2.29135590e+02, 7.62896776e-01, 4.49414368e+01
-1.99999988e-01, 2.94033825e-01, -2.91539043e-01, -2.28970398e+02, 6.42480075e-01, 4.49205856e+01
-1.99999988e-01, 2.62100369e-01, -2.99836814e-01, -2.25801498e+02, 7.22648740e-01, 4.49388046e+01
-2.00000018e-01, 2.86330074e-01, -2.89674550e-01, -2.27662918e+02, 6.29000008e-01, 4.49193573e+01
-2.00000003e-01, 2.96152771e-01, -2.83420324e-01, -2.27833191e+02, 5.92942536e-01, 4.49020081e+01
-2.00000003e-01, 2.66899645e-01, -2.82043248e-01, -2.24652771e+02, 5.84685624e-01, 4.49216309e+01
-2.00000003e-01, 2.79554397e-01, -2.65019745e-01, -2.24227997e+02, 5.02649963e-01, 4.48882294e+01
-2.00000003e-01, 3.07543218e-01, -2.67632753e-01, -2.28079163e+02, 5.02427876e-01, 4.48826294e+01
-2.00000003e-01, 2.78467745e-01, -2.65596032e-01, -2.24195923e+02, 5.06035388e-01, 4.48899384e+01
-2.00000003e-01, 2.51621366e-01, -2.92696238e-01, -2.24580261e+02, 6.77506924e-01, 4.49397202e+01
-2.00000003e-01, 2.50186414e-01, -2.77749866e-01, -2.23280319e+02, 5.66124916e-01, 4.49289513e+01
-2.00000003e-01, 2.78341711e-01, -2.64930248e-01, -2.24101776e+02, 5.02720058e-01, 4.48885155e+01
-2.00000003e-01, 2.76678383e-01, -2.65704244e-01, -2.24090118e+02, 5.06724060e-01, 4.48915062e+01
-2.00000003e-01, 3.02950323e-01, -2.47671872e-01, -2.24861801e+02, 4.36548889e-01, 4.48374214e+01
-2.00000003e-01, 2.78767288e-01, -2.64863104e-01, -2.24138397e+02, 5.02109110e-01, 4.48880539e+01
-2.00000003e-01, 3.02018493e-01, -2.43661448e-01, -2.24344986e+02, 4.23011959e-01, 4.48320808e+01
-1.99999988e-01, 2.36618489e-01, -2.56196618e-01, -2.20783585e+02, 4.67903703e-01, 4.48935509e+01
-2.00000003e-01, 2.16587678e-01, -1.92202687e-01, -2.19807556e+02, 3.06055933e-01, 4.49192467e+01
-2.00000018e-01, 2.17045963e-01, -1.85186669e-01, -2.20440857e+02, 2.94928968e-01, 4.49288902e+01
-2.00000003e-01, 2.14535967e-01, -1.88993171e-01, -2.19898743e+02, 3.00269902e-01, 4.49234238e+01
-2.00000003e-01, 2.09168896e-01, -1.91657066e-01, -2.19520691e+02, 3.06358546e-01, 4.49262199e+01
-2.00000018e-01, 2.09497631e-01, -1.85674712e-01, -2.20123413e+02, 2.96681821e-01, 4.49362335e+01
-2.00000018e-01, 2.31534958e-01, -1.45518616e-01, -2.26986053e+02, 2.44520679e-01, 4.50616226e+01
-2.00000003e-01, 2.14366525e-01, -1.36680499e-01, -2.29622498e+02, 2.35749841e-01, 4.51287460e+01
-2.00000003e-01, 2.27639675e-01, -1.29237890e-01, -2.31983124e+02, 2.31478691e-01, 4.51607018e+01
-2.00000003e-01, 2.19503969e-01, -1.15158275e-01, -2.36280457e+02, 2.19664484e-01, 4.52514801e+01
-2.00000003e-01, 2.23456636e-01, -1.15200594e-01, -2.36666351e+02, 2.19649494e-01, 4.52537155e+01
-2.00000003e-01, 2.05964029e-01, -1.26257300e-01, -2.31407486e+02, 2.28151023e-01, 4.51824722e+01
-2.00000003e-01, 1.73703760e-01, -1.93387508e-01, -2.19911255e+02, 3.08783829e-01, 4.49733925e+01
-1.99999988e-01, 1.73145726e-01, -1.86958581e-01, -2.20393570e+02, 2.98429221e-01, 4.49842796e+01
