
[Name]
inlet

[Data]
X [ m ], Y [ m ], Z [ m ]
-3.28096032e-01, 1.11999977e-02, -5.05765021e-01
2.05378994e-01, 8.13061595e-01, -5.05765021e-01
-2.72377372e-01, 9.12499011e-01, -5.05765021e-01
-7.45071828e-01, 2.79095322e-02, -5.05765021e-01
-7.28367746e-01, 4.06814441e-02, -5.05765021e-01
-4.28077839e-02, 7.98134565e-01, -5.05765021e-01
-1.59936205e-01, 3.51997286e-01, -5.05765021e-01
2.06953272e-01, 2.31298178e-01, -5.05765021e-01
-7.19378650e-01, 1.14837432e+00, -5.05765021e-01
-8.26449513e-01, 8.14368844e-01, -5.05765021e-01
-1.83213413e-01, 2.37777531e-01, -5.05765021e-01
-8.26684088e-02, 8.05163324e-01, -5.05765021e-01
2.46657372e-01, 3.83562714e-01, -5.05765021e-01
-1.18638813e-01, 1.47044092e-01, -5.05765021e-01
8.18116903e-01, 6.13576591e-01, -5.05765021e-01
-8.08150589e-01, 4.21412200e-01, -5.05765021e-01
-1.50101230e-01, 8.04519653e-01, -5.05765021e-01
8.18116903e-01, 6.88873708e-01, -5.05765021e-01
-8.26449513e-01, 6.88873708e-01, -5.05765021e-01
3.15698624e-01, 9.93529499e-01, -5.05765021e-01
-2.96443198e-02, 1.01898742e+00, -5.05765021e-01
-3.38732570e-01, 9.60137606e-01, -5.05765021e-01
2.04600871e-01, 1.95350885e-01, -5.05765021e-01
-1.38342127e-01, 9.96271372e-01, -5.05765021e-01
-5.79649806e-01, 7.56825149e-01, -5.05765021e-01
7.16386139e-01, 1.56485707e-01, -5.05765021e-01
-3.08347553e-01, 5.95115781e-01, -5.05765021e-01
1.34221107e-01, 3.13155688e-02, -5.05765021e-01
1.98636949e-01, 1.74415633e-01, -5.05765021e-01
1.78326532e-01, 1.85473293e-01, -5.05765021e-01
-1.75815970e-01, 9.96663570e-01, -5.05765021e-01
5.44022501e-01, 1.16575515e+00, -5.05765021e-01
5.19104838e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 1.11555719e+00, -5.05765021e-01
4.94187176e-01, 1.16575515e+00, -5.05765021e-01
-6.29013896e-01, 3.66520211e-02, -5.05765021e-01
2.80574113e-01, 3.71454358e-01, -5.05765021e-01
-3.32625687e-01, 1.10698199e+00, -5.05765021e-01
-3.49110752e-01, 1.11863756e+00, -5.05765021e-01
-2.28425354e-01, 1.16575515e+00, -5.05765021e-01
5.23142159e-01, 3.03621560e-01, -5.05765021e-01
-1.99456125e-01, 2.17752233e-01, -5.05765021e-01
-9.67240930e-02, 5.59152484e-01, -5.05765021e-01
-2.27247849e-02, 7.98159003e-01, -5.05765021e-01
6.31029904e-01, 1.38961077e-01, -5.05765021e-01
6.43174112e-01, 1.00716090e+00, -5.05765021e-01
-8.26449513e-01, 8.64970759e-02, -5.05765021e-01
-9.64473709e-02, 4.96034443e-01, -5.05765021e-01
-2.78260708e-01, 1.11999977e-02, -5.05765021e-01
7.11827457e-01, 9.11627531e-01, -5.05765021e-01
2.50481039e-01, 9.63937581e-01, -5.05765021e-01
-2.79272199e-01, 3.14877033e-01, -5.05765021e-01
3.81841332e-01, 1.27282992e-01, -5.05765021e-01
7.07309097e-02, 4.39306885e-01, -5.05765021e-01
-7.34799027e-01, 9.79836166e-01, -5.05765021e-01
-8.26449513e-01, 1.01516104e+00, -5.05765021e-01
8.01383436e-01, 8.56941283e-01, -5.05765021e-01
-7.81219840e-01, 1.12038016e+00, -5.05765021e-01
1.75872579e-01, 1.65724725e-01, -5.05765021e-01
-1.89783499e-01, 2.54935056e-01, -5.05765021e-01
-1.48959924e-03, 9.44766104e-01, -5.05765021e-01
-5.57351887e-01, 1.03040242e+00, -5.05765021e-01
-5.40016368e-02, 1.16575515e+00, -5.05765021e-01
1.94636166e-01, 2.15683401e-01, -5.05765021e-01
-3.10398817e-01, 1.11664379e+00, -5.05765021e-01
2.29037046e-01, 4.11757529e-01, -5.05765021e-01
3.31501126e-01, 1.14258003e+00, -5.05765021e-01
1.32402509e-01, 1.76748276e-01, -5.05765021e-01
-6.65306330e-01, 4.79466438e-01, -5.05765021e-01
2.44574368e-01, 4.03202444e-01, -5.05765021e-01
-2.13207483e-01, 1.99605122e-01, -5.05765021e-01
-8.26449513e-01, 5.88477612e-01, -5.05765021e-01
6.95196748e-01, 7.13494360e-01, -5.05765021e-01
1.25872791e-01, 6.44950390e-01, -5.05765021e-01
-5.60966134e-01, 1.08345580e+00, -5.05765021e-01
2.41917282e-01, 8.00066054e-01, -5.05765021e-01
4.94187176e-01, 1.11999977e-02, -5.05765021e-01
3.28840129e-03, 8.43645215e-01, -5.05765021e-01
6.17696583e-01, 1.02997422e+00, -5.05765021e-01
-3.12848687e-01, 1.06148267e+00, -5.05765021e-01
-6.88477635e-01, 9.90617573e-01, -5.05765021e-01
6.63237393e-01, 9.99953449e-01, -5.05765021e-01
1.87012106e-01, 1.00510490e+00, -5.05765021e-01
-8.06258142e-01, 2.47538403e-01, -5.05765021e-01
-1.23607039e-01, 9.51809525e-01, -5.05765021e-01
-8.08864355e-01, 1.15910001e-01, -5.05765021e-01
-2.79397249e-01, 8.58866453e-01, -5.05765021e-01
-4.25757438e-01, 2.85856843e-01, -5.05765021e-01
-6.33342043e-02, 8.00818443e-01, -5.05765021e-01
6.24282122e-01, 9.03379977e-01, -5.05765021e-01
-4.20830220e-01, 6.50905848e-01, -5.05765021e-01
3.02982599e-01, 2.54194319e-01, -5.05765021e-01
2.87074178e-01, 7.56436229e-01, -5.05765021e-01
4.57099020e-01, 3.15725282e-02, -5.05765021e-01
9.55044031e-02, 1.16575515e+00, -5.05765021e-01
-8.00186813e-01, 6.42332375e-01, -5.05765021e-01
4.12738830e-01, 3.81011695e-01, -5.05765021e-01
-8.26449513e-01, 8.39467824e-01, -5.05765021e-01
3.61229002e-01, 4.87010479e-02, -5.05765021e-01
8.18116903e-01, 4.62982476e-01, -5.05765021e-01
-6.71183407e-01, 1.31240532e-01, -5.05765021e-01
-1.65268704e-01, 1.09091151e+00, -5.05765021e-01
-1.42673507e-01, 1.09320331e+00, -5.05765021e-01
7.24429846e-01, 9.68314633e-02, -5.05765021e-01
4.33450341e-01, 8.83391142e-01, -5.05765021e-01
1.95175096e-01, 1.16575515e+00, -5.05765021e-01
4.19434160e-01, 1.16575515e+00, -5.05765021e-01
-4.15019430e-02, 3.08710486e-02, -5.05765021e-01
5.49967825e-01, 6.33402765e-01, -5.05765021e-01
-1.99765712e-01, 7.85565913e-01, -5.05765021e-01
-5.02519727e-01, 1.16575515e+00, -5.05765021e-01
6.43693209e-01, 1.16575515e+00, -5.05765021e-01
-1.14723429e-01, 3.19002531e-02, -5.05765021e-01
-2.40255266e-01, 1.21044807e-01, -5.05765021e-01
5.08582950e-01, 6.08118594e-01, -5.05765021e-01
8.18116903e-01, 1.14065611e+00, -5.05765021e-01
-8.09897423e-01, 5.00963926e-01, -5.05765021e-01
-2.03507677e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 4.62982476e-01, -5.05765021e-01
-1.77769307e-02, 9.69603658e-01, -5.05765021e-01
8.18116903e-01, 4.37883437e-01, -5.05765021e-01
8.18116903e-01, 1.61794156e-01, -5.05765021e-01
7.70520806e-01, 5.28407574e-01, -5.05765021e-01
7.90531576e-01, 5.29099822e-01, -5.05765021e-01
2.25256145e-01, 8.30932319e-01, -5.05765021e-01
-6.42789900e-01, 1.14286983e+00, -5.05765021e-01
-4.77602094e-01, 1.11999977e-02, -5.05765021e-01
8.02711844e-01, 9.49713707e-01, -5.05765021e-01
-8.26449513e-01, 4.37883437e-01, -5.05765021e-01
-5.51490068e-01, 1.06539118e+00, -5.05765021e-01
2.63273576e-03, 4.62794676e-02, -5.05765021e-01
2.26125062e-01, 8.10434043e-01, -5.05765021e-01
8.18116903e-01, 5.88477612e-01, -5.05765021e-01
-1.51384979e-01, 9.72479582e-01, -5.05765021e-01
8.18116903e-01, 6.13980480e-02, -5.05765021e-01
7.05867261e-02, 1.11999977e-02, -5.05765021e-01
1.52661830e-01, 1.00588620e+00, -5.05765021e-01
-2.89008319e-01, 1.15002906e+00, -5.05765021e-01
-8.26449513e-01, 9.90061998e-01, -5.05765021e-01
3.69598806e-01, 1.16575515e+00, -5.05765021e-01
-5.66837639e-02, 7.74977267e-01, -5.05765021e-01
1.18178844e-01, 1.88255236e-01, -5.05765021e-01
5.44022501e-01, 1.11999977e-02, -5.05765021e-01
-6.98632300e-01, 6.34894550e-01, -5.05765021e-01
-6.53353393e-01, 9.80490327e-01, -5.05765021e-01
8.18116903e-01, 3.62586349e-01, -5.05765021e-01
8.18116903e-01, 1.36695132e-01, -5.05765021e-01
-1.72429174e-01, 8.04766595e-01, -5.05765021e-01
-3.64298701e-01, 1.14499807e+00, -5.05765021e-01
-2.82121658e-01, 8.97640049e-01, -5.05765021e-01
-2.37424821e-01, 4.27178890e-01, -5.05765021e-01
-6.81649208e-01, 5.12064397e-01, -5.05765021e-01
-1.73816413e-01, 1.10994434e+00, -5.05765021e-01
-6.92384779e-01, 9.34571743e-01, -5.05765021e-01
-6.69290543e-01, 9.45382178e-01, -5.05765021e-01
7.93907285e-01, 9.85483408e-01, -5.05765021e-01
4.45818365e-01, 4.60788012e-02, -5.05765021e-01
4.34167892e-01, 3.01628057e-02, -5.05765021e-01
-2.26737559e-01, 4.03489113e-01, -5.05765021e-01
3.23429406e-01, 1.33230388e-01, -5.05765021e-01
1.26067325e-01, 9.72590148e-01, -5.05765021e-01
-4.66114253e-01, 6.33320153e-01, -5.05765021e-01
-2.11485893e-01, 3.04082304e-01, -5.05765021e-01
8.18116903e-01, 2.37091228e-01, -5.05765021e-01
-7.06437826e-01, 6.16418958e-01, -5.05765021e-01
-1.98744297e-01, 2.69989014e-01, -5.05765021e-01
-6.50856078e-01, 4.98382971e-02, -5.05765021e-01
-6.63548231e-01, 3.34539600e-02, -5.05765021e-01
-6.85972333e-01, 3.46065573e-02, -5.05765021e-01
2.76104301e-01, 9.91367102e-01, -5.05765021e-01
2.65442938e-01, 9.74482954e-01, -5.05765021e-01
-4.52684402e-01, 1.11999977e-02, -5.05765021e-01
-3.13929349e-01, 1.14283848e+00, -5.05765021e-01
-6.18519485e-01, 9.97674584e-01, -5.05765021e-01
-8.08557153e-01, 6.55783653e-01, -5.05765021e-01
2.20092773e-01, 1.11999977e-02, -5.05765021e-01
6.42281830e-01, 9.17117953e-01, -5.05765021e-01
-1.04542673e-01, 1.12938118e+00, -5.05765021e-01
-1.16648667e-01, 1.14756823e+00, -5.05765021e-01
-9.35005918e-02, 1.14540672e+00, -5.05765021e-01
-1.29728004e-01, 1.11738729e+00, -5.05765021e-01
6.79000258e-01, 9.51927006e-01, -5.05765021e-01
1.84889555e-01, 1.07246332e-01, -5.05765021e-01
-1.41700163e-01, 1.14157116e+00, -5.05765021e-01
-5.52355111e-01, 1.11999977e-02, -5.05765021e-01
4.92836118e-01, 5.98902225e-01, -5.05765021e-01
6.60419524e-01, 9.33061481e-01, -5.05765021e-01
-9.00386870e-02, 1.12610805e+00, -5.05765021e-01
-8.06673110e-01, 3.25360686e-01, -5.05765021e-01
1.62380099e-01, 4.12399977e-01, -5.05765021e-01
1.95175096e-01, 1.11999977e-02, -5.05765021e-01
4.44275707e-01, 6.35374710e-02, -5.05765021e-01
-5.03515936e-02, 1.01927888e+00, -5.05765021e-01
2.93435752e-01, 1.00436342e+00, -5.05765021e-01
8.18116903e-01, 1.86893180e-01, -5.05765021e-01
-6.75980031e-01, 9.76787329e-01, -5.05765021e-01
-5.22098660e-01, 1.04046750e+00, -5.05765021e-01
-5.26695549e-01, 1.06252539e+00, -5.05765021e-01
6.36500597e-01, 1.02937889e+00, -5.05765021e-01
-7.14388430e-01, 5.98043621e-01, -5.05765021e-01
-5.74591219e-01, 7.10962534e-01, -5.05765021e-01
3.19763452e-01, 1.11999977e-02, -5.05765021e-01
-6.53712898e-02, 7.59724498e-01, -5.05765021e-01
-5.27437449e-01, 1.11999977e-02, -5.05765021e-01
1.55516610e-01, 1.14697444e+00, -5.05765021e-01
-7.48623237e-02, 9.88232851e-01, -5.05765021e-01
1.37595832e-01, 9.91390347e-01, -5.05765021e-01
-1.33804381e-01, 1.07401550e+00, -5.05765021e-01
8.18116903e-01, 3.62990238e-02, -5.05765021e-01
8.18116903e-01, 3.87685388e-01, -5.05765021e-01
2.55887121e-01, 7.59457111e-01, -5.05765021e-01
5.68940222e-01, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 1.11596100e-01, -5.05765021e-01
3.94516468e-01, 1.11999977e-02, -5.05765021e-01
-2.53343016e-01, 1.16575515e+00, -5.05765021e-01
2.51337171e-01, 9.41432655e-01, -5.05765021e-01
-2.36467630e-01, 3.19373876e-01, -5.05765021e-01
2.45010436e-01, 1.11999977e-02, -5.05765021e-01
7.95057476e-01, 5.48326671e-01, -5.05765021e-01
-2.25135639e-01, 2.33320430e-01, -5.05765021e-01
8.18116903e-01, 7.13972747e-01, -5.05765021e-01
-2.90839635e-02, 1.16575515e+00, -5.05765021e-01
-8.07657540e-01, 3.49971086e-01, -5.05765021e-01
-8.01531851e-01, 1.11999977e-02, -5.05765021e-01
2.94845790e-01, 1.11999977e-02, -5.05765021e-01
-2.38735110e-01, 8.80734682e-01, -5.05765021e-01
7.26280987e-01, 3.34255807e-02, -5.05765021e-01
-1.24634162e-01, 1.05660057e+00, -5.05765021e-01
-1.11871138e-01, 1.08240724e+00, -5.05765021e-01
-2.35021591e-01, 2.69005835e-01, -5.05765021e-01
-2.22633943e-01, 3.40722740e-01, -5.05765021e-01
-1.31925240e-01, 1.03690350e+00, -5.05765021e-01
-1.44036204e-01, 1.02025926e+00, -5.05765021e-01
6.18775547e-01, 1.16575515e+00, -5.05765021e-01
-2.48367548e-01, 3.00360560e-01, -5.05765021e-01
1.00445664e-02, 2.92108729e-02, -5.05765021e-01
-7.76614130e-01, 1.11999977e-02, -5.05765021e-01
-5.38527787e-01, 1.02551413e+00, -5.05765021e-01
5.19104838e-01, 1.11999977e-02, -5.05765021e-01
5.85997999e-01, 6.18080318e-01, -5.05765021e-01
-5.52507751e-02, 9.69995856e-01, -5.05765021e-01
6.55335665e-01, 3.67892049e-02, -5.05765021e-01
6.78333700e-01, 3.64000872e-02, -5.05765021e-01
6.59434736e-01, 8.90824556e-01, -5.05765021e-01
4.25614804e-01, 3.99603486e-01, -5.05765021e-01
8.00549269e-01, 9.69050467e-01, -5.05765021e-01
-8.26449513e-01, 7.64170766e-01, -5.05765021e-01
-7.14773595e-01, 6.34662509e-01, -5.05765021e-01
-8.26449513e-01, 6.13980480e-02, -5.05765021e-01
5.75602770e-01, 6.36460781e-01, -5.05765021e-01
7.68281579e-01, 1.16575515e+00, -5.05765021e-01
-7.06100583e-01, 3.64733227e-02, -5.05765021e-01
-3.40642631e-02, 9.94441271e-01, -5.05765021e-01
-3.02021176e-01, 8.67224932e-01, -5.05765021e-01
1.20422073e-01, 1.16575515e+00, -5.05765021e-01
2.29299307e-01, 3.96108866e-01, -5.05765021e-01
-8.26449513e-01, 1.61794156e-01, -5.05765021e-01
3.60308200e-01, 1.29045352e-01, -5.05765021e-01
-6.02190435e-01, 1.11999977e-02, -5.05765021e-01
-5.77272773e-01, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 7.39071727e-01, -5.05765021e-01
7.05867261e-02, 1.16575515e+00, -5.05765021e-01
-7.87849844e-01, 1.14417708e+00, -5.05765021e-01
-7.97293186e-01, 1.12636566e+00, -5.05765021e-01
-8.05820644e-01, 1.14348710e+00, -5.05765021e-01
7.02604413e-01, 3.51933241e-02, -5.05765021e-01
-5.94587564e-01, 7.03492999e-01, -5.05765021e-01
8.18116903e-01, 3.37487340e-01, -5.05765021e-01
-1.66834250e-01, 1.13772655e+00, -5.05765021e-01
-2.55309671e-01, 9.21275735e-01, -5.05765021e-01
-1.75473958e-01, 7.43209541e-01, -5.05765021e-01
3.59877467e-01, 2.85626743e-02, -5.05765021e-01
4.56690565e-02, 1.11999977e-02, -5.05765021e-01
9.55044031e-02, 1.11999977e-02, -5.05765021e-01
-3.77931386e-01, 1.11999977e-02, -5.05765021e-01
2.87260383e-01, 3.90943825e-01, -5.05765021e-01
3.09359580e-01, 1.14005578e+00, -5.05765021e-01
8.18116903e-01, 9.14764941e-01, -5.05765021e-01
5.07518172e-01, 6.30017281e-01, -5.05765021e-01
-3.33476365e-01, 1.12837362e+00, -5.05765021e-01
-8.26449513e-01, 1.09045815e+00, -5.05765021e-01
3.94516468e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 1.86893180e-01, -5.05765021e-01
7.15769529e-01, 9.34373558e-01, -5.05765021e-01
-8.03954363e-01, 3.01581770e-01, -5.05765021e-01
8.18116903e-01, 1.04026008e+00, -5.05765021e-01
-2.91865915e-01, 8.82781088e-01, -5.05765021e-01
-1.88211873e-01, 7.61663198e-01, -5.05765021e-01
-8.47015530e-03, 1.04828012e+00, -5.05765021e-01
-2.54744738e-02, 1.04349542e+00, -5.05765021e-01
1.55450821e-01, 1.81948259e-01, -5.05765021e-01
-7.38579258e-02, 7.81687796e-01, -5.05765021e-01
4.69269514e-01, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 8.39467824e-01, -5.05765021e-01
-7.99909294e-01, 2.64513344e-01, -5.05765021e-01
-8.02516401e-01, 2.81444997e-01, -5.05765021e-01
8.18116903e-01, 2.87289292e-01, -5.05765021e-01
-7.89193064e-02, 1.16575515e+00, -5.05765021e-01
-4.16629016e-03, 1.16575515e+00, -5.05765021e-01
2.07513832e-02, 1.16575515e+00, -5.05765021e-01
6.30358338e-01, 3.91749553e-02, -5.05765021e-01
-6.63362384e-01, 9.64312136e-01, -5.05765021e-01
-5.86066246e-01, 7.30768919e-01, -5.05765021e-01
-3.40904176e-01, 1.14794075e+00, -5.05765021e-01
-5.33042729e-01, 1.08308733e+00, -5.05765021e-01
6.68610871e-01, 1.16575515e+00, -5.05765021e-01
-1.69026837e-01, 9.78220284e-01, -5.05765021e-01
2.59120941e-01, 1.14625323e+00, -5.05765021e-01
-3.83510478e-02, 9.51318622e-01, -5.05765021e-01
5.68940222e-01, 1.16575515e+00, -5.05765021e-01
2.69928128e-01, 1.11999977e-02, -5.05765021e-01
7.43363917e-01, 1.11999977e-02, -5.05765021e-01
-4.27766740e-01, 1.16575515e+00, -5.05765021e-01
1.70257419e-01, 1.16575515e+00, -5.05765021e-01
4.72805977e-01, 6.03641570e-01, -5.05765021e-01
7.68281579e-01, 1.11999977e-02, -5.05765021e-01
-1.59664258e-01, 7.84566164e-01, -5.05765021e-01
-8.26449513e-01, 3.87685388e-01, -5.05765021e-01
-1.51856288e-01, 1.11588693e+00, -5.05765021e-01
6.98666573e-01, 9.43532407e-01, -5.05765021e-01
-3.51291150e-01, 1.13300407e+00, -5.05765021e-01
8.18116903e-01, 8.89665902e-01, -5.05765021e-01
-4.02849048e-01, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 3.62586349e-01, -5.05765021e-01
-8.26449513e-01, 1.04026008e+00, -5.05765021e-01
-2.72527426e-01, 8.74464333e-01, -5.05765021e-01
-8.26449513e-01, 1.06535912e+00, -5.05765021e-01
-8.26449513e-01, 6.63774669e-01, -5.05765021e-01
-3.53013724e-01, 1.11999977e-02, -5.05765021e-01
2.68365979e-01, 3.82726520e-01, -5.05765021e-01
-8.26449513e-01, 5.13180494e-01, -5.05765021e-01
-3.77931386e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 9.64962959e-01, -5.05765021e-01
-1.23925976e-01, 1.09555101e+00, -5.05765021e-01
2.59397328e-01, 7.95667052e-01, -5.05765021e-01
4.65961218e-01, 6.26273274e-01, -5.05765021e-01
8.18116903e-01, 8.64970759e-02, -5.05765021e-01
-8.26449513e-01, 8.89665902e-01, -5.05765021e-01
-2.53343016e-01, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 6.13576591e-01, -5.05765021e-01
4.19434160e-01, 1.11999977e-02, -5.05765021e-01
-6.85557604e-01, 9.57805812e-01, -5.05765021e-01
-8.26449513e-01, 2.11992204e-01, -5.05765021e-01
-8.26449513e-01, 8.64566863e-01, -5.05765021e-01
-4.02849048e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 7.89269805e-01, -5.05765021e-01
1.70257419e-01, 1.11999977e-02, -5.05765021e-01
-5.09283185e-01, 9.94476497e-01, -5.05765021e-01
-6.67596534e-02, 1.01315153e+00, -5.05765021e-01
-5.52355111e-01, 1.16575515e+00, -5.05765021e-01
-7.01861143e-01, 1.16575515e+00, -5.05765021e-01
4.56690565e-02, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 1.01516104e+00, -5.05765021e-01
-7.89193064e-02, 1.11999977e-02, -5.05765021e-01
-6.93896890e-01, 5.57077564e-02, -5.05765021e-01
-1.78590000e-01, 1.11999977e-02, -5.05765021e-01
-6.76943481e-01, 1.16575515e+00, -5.05765021e-01
6.95426583e-01, 9.18686628e-01, -5.05765021e-01
-5.15970230e-01, 1.01885414e+00, -5.05765021e-01
-8.26449513e-01, 9.14764941e-01, -5.05765021e-01
3.44681144e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 7.39071727e-01, -5.05765021e-01
6.58682704e-01, 9.10058856e-01, -5.05765021e-01
6.93528533e-01, 1.16575515e+00, -5.05765021e-01
2.20092773e-01, 1.16575515e+00, -5.05765021e-01
-1.53672323e-01, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 2.11992204e-01, -5.05765021e-01
6.76690042e-01, 9.04013932e-01, -5.05765021e-01
2.43217304e-01, 8.21733654e-01, -5.05765021e-01
3.26832116e-01, 4.57133114e-01, -5.05765021e-01
-6.18699670e-01, 1.14551997e+00, -5.05765021e-01
1.20422073e-01, 1.11999977e-02, -5.05765021e-01
-2.17961878e-01, 2.68563062e-01, -5.05765021e-01
-2.61259586e-01, 8.87051404e-01, -5.05765021e-01
-1.78590000e-01, 1.16575515e+00, -5.05765021e-01
-7.26778805e-01, 1.11999977e-02, -5.05765021e-01
-1.03767887e-01, 1.10795367e+00, -5.05765021e-01
-2.03507677e-01, 1.11999977e-02, -5.05765021e-01
-2.24130467e-01, 2.85499990e-01, -5.05765021e-01
5.25431573e-01, 6.40244305e-01, -5.05765021e-01
-2.05624714e-01, 2.34689176e-01, -5.05765021e-01
-5.77272773e-01, 1.16575515e+00, -5.05765021e-01
-2.11793289e-01, 2.51626104e-01, -5.05765021e-01
-1.03836983e-01, 1.11999977e-02, -5.05765021e-01
4.88907427e-01, 6.17922246e-01, -5.05765021e-01
-2.30299056e-01, 3.02436948e-01, -5.05765021e-01
7.18446255e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 3.12388301e-01, -5.05765021e-01
-7.09764361e-01, 9.46895421e-01, -5.05765021e-01
-7.01471806e-01, 9.69233274e-01, -5.05765021e-01
-1.90355092e-01, 8.02349627e-01, -5.05765021e-01
-1.81401908e-01, 7.83082187e-01, -5.05765021e-01
-7.51696467e-01, 1.16575515e+00, -5.05765021e-01
-6.44984365e-01, 2.90964693e-02, -5.05765021e-01
-5.44423044e-01, 1.04567897e+00, -5.05765021e-01
8.18116903e-01, 1.09045815e+00, -5.05765021e-01
-5.27437449e-01, 1.16575515e+00, -5.05765021e-01
3.69598806e-01, 1.11999977e-02, -5.05765021e-01
-2.90839635e-02, 1.11999977e-02, -5.05765021e-01
-1.57079056e-01, 9.96467471e-01, -5.05765021e-01
2.55298913e-01, 8.10775697e-01, -5.05765021e-01
-4.16629016e-03, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 1.06535912e+00, -5.05765021e-01
6.68610871e-01, 1.11999977e-02, -5.05765021e-01
-5.02519727e-01, 1.11999977e-02, -5.05765021e-01
-7.76614130e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 5.63378572e-01, -5.05765021e-01
-3.03178370e-01, 1.16575515e+00, -5.05765021e-01
-2.78260708e-01, 1.16575515e+00, -5.05765021e-01
-1.28754660e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 4.12784398e-01, -5.05765021e-01
-8.26449513e-01, 1.36695132e-01, -5.05765021e-01
-6.76943481e-01, 1.11999977e-02, -5.05765021e-01
4.44351822e-01, 1.11999977e-02, -5.05765021e-01
-1.03836983e-01, 1.16575515e+00, -5.05765021e-01
1.45339742e-01, 1.11999977e-02, -5.05765021e-01
-3.28096032e-01, 1.16575515e+00, -5.05765021e-01
5.93857884e-01, 1.16575515e+00, -5.05765021e-01
-7.51696467e-01, 1.11999977e-02, -5.05765021e-01
-5.28011844e-02, 9.94637311e-01, -5.05765021e-01
-5.40016368e-02, 1.11999977e-02, -5.05765021e-01
3.44681144e-01, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 2.37091228e-01, -5.05765021e-01
-7.01861143e-01, 1.11999977e-02, -5.05765021e-01
-3.80099565e-02, 9.72758353e-01, -5.05765021e-01
1.45339742e-01, 1.16575515e+00, -5.05765021e-01
2.94845790e-01, 1.16575515e+00, -5.05765021e-01
-2.28425354e-01, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 5.13180494e-01, -5.05765021e-01
2.69928128e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 1.11555719e+00, -5.05765021e-01
6.93528533e-01, 1.11999977e-02, -5.05765021e-01
2.07513832e-02, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 9.39863980e-01, -5.05765021e-01
-1.28754660e-01, 1.11999977e-02, -5.05765021e-01
-8.01531851e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 3.12388301e-01, -5.05765021e-01
-7.26778805e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 2.87289292e-01, -5.05765021e-01
8.18116903e-01, 4.88081485e-01, -5.05765021e-01
8.18116903e-01, 5.38279533e-01, -5.05765021e-01
8.18116903e-01, 9.39863980e-01, -5.05765021e-01
6.43693209e-01, 1.11999977e-02, -5.05765021e-01
-1.53672323e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 4.12784398e-01, -5.05765021e-01
3.19763452e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 7.64170766e-01, -5.05765021e-01
-6.52025819e-01, 1.11999977e-02, -5.05765021e-01
-3.53013724e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 3.37487340e-01, -5.05765021e-01
-6.02190435e-01, 1.16575515e+00, -5.05765021e-01
8.18116903e-01, 8.64566863e-01, -5.05765021e-01
-8.26449513e-01, 2.62190253e-01, -5.05765021e-01
2.45010436e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 6.38675630e-01, -5.05765021e-01
7.18446255e-01, 1.11999977e-02, -5.05765021e-01
5.93857884e-01, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 4.88081485e-01, -5.05765021e-01
6.79025650e-01, 9.25745726e-01, -5.05765021e-01
-6.27108097e-01, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 9.90061998e-01, -5.05765021e-01
-6.52025819e-01, 1.16575515e+00, -5.05765021e-01
7.93199241e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 3.62990238e-02, -5.05765021e-01
-4.27766740e-01, 1.11999977e-02, -5.05765021e-01
-6.27108097e-01, 1.16575515e+00, -5.05765021e-01
-8.26449513e-01, 1.14065611e+00, -5.05765021e-01
6.18775547e-01, 1.11999977e-02, -5.05765021e-01
-8.26449513e-01, 1.16575515e+00, -5.05765021e-01
7.93199241e-01, 1.11999977e-02, -5.05765021e-01
8.18116903e-01, 9.64962959e-01, -5.05765021e-01
-8.26449513e-01, 1.11596100e-01, -5.05765021e-01
