
[Name]
Plane 3

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ]
-2.00000003e-01, 3.46604101e-02, -1.89534545e-01, 1.18957130e+02, 8.57242942e-01, 2.85866680e+01
-2.00000003e-01, 1.75681517e-01, -1.39202833e-01, 1.11796188e+02, 1.16995856e-01, 3.00793781e+01
-2.00000003e-01, 1.39127702e-01, -1.66720033e-01, 1.15591637e+02, 1.27938092e-01, 2.99876099e+01
-2.00000003e-01, 1.16833337e-01, -1.63958997e-01, 1.14546211e+02, 1.28984034e-01, 3.00258522e+01
-2.00000003e-01, 1.25522017e-01, -1.69818386e-01, 1.15600456e+02, 1.30274087e-01, 2.99954433e+01
-2.00000003e-01, 5.48318215e-03, -3.79859470e-02, 9.67912369e+01, 2.25111103e+00, 1.39827337e+01
-2.00000003e-01, -2.00000009e-03, -3.08696330e-02, 9.30309906e+01, 3.06691837e+00, 0.00000000e+00
-2.00000003e-01, 5.47821820e-03, -6.60656914e-02, 1.00927345e+02, 1.73392808e+00, 1.39734573e+01
-2.00000018e-01, 3.02675040e-03, -4.40073386e-02, 9.87547073e+01, 2.43472528e+00, 1.30723791e+01
-2.00000003e-01, 3.02323326e-03, -7.36220554e-02, 1.03116165e+02, 1.88906491e+00, 1.30632315e+01
-2.00000003e-01, -2.00000009e-03, -5.60679510e-02, 1.00256256e+02, 2.81344557e+00, 0.00000000e+00
-2.00000003e-01, -2.00000009e-03, -8.01805556e-02, 1.03807556e+02, 2.36882091e+00, 0.00000000e+00
-2.00000003e-01, 6.49551526e-02, -1.25674710e-01, 1.08720985e+02, 5.94235420e-01, 3.00373917e+01
-2.00000018e-01, 5.21334745e-02, 7.01994821e-03, 5.71408234e+01, 2.14095950e+00, 2.89418430e+01
-2.00000003e-01, 1.02313295e-01, 2.21009135e-01, 1.99781189e+02, 8.05126011e-01, 2.19297638e+01
-1.99999988e-01, 2.37531252e-02, 8.78454298e-02, 9.38409653e+01, 1.85606694e+00, 4.79506636e+00
-1.99999973e-01, 9.97293293e-02, 6.27776682e-02, 1.96934631e+02, 2.82304573e+00, 1.09455318e+01
-2.00000003e-01, -2.00000009e-03, 1.14525586e-01, 9.10977478e+01, 1.49027443e+00, 0.00000000e+00
-2.00000003e-01, -2.00000009e-03, 1.30004913e-01, 8.19543228e+01, 1.55223215e+00, 0.00000000e+00
-2.00000003e-01, 5.54155139e-03, 1.01164371e-01, 9.33037949e+01, 1.80779457e+00, 1.40418828e+00
-2.00000003e-01, 2.18584109e-02, 2.33476777e-02, 8.21670685e+01, 2.08922005e+00, 2.94192295e+01
-2.00000003e-01, 4.06600349e-02, 5.76078333e-02, 7.39632874e+01, 2.11242509e+00, 7.94302368e+00
-2.00000003e-01, 1.45496115e-01, 1.93121091e-01, 7.51595459e+01, 1.59430301e+00, 2.27017479e+01
-2.00000003e-01, 2.04391275e-02, 2.98694484e-02, 8.45035248e+01, 2.06602597e+00, 2.72813530e+01
-2.00000003e-01, 2.08463073e-02, 3.05858850e-02, 8.89333115e+01, 2.03156471e+00, 2.77763996e+01
-2.00000003e-01, 1.65117029e-02, 4.33132462e-02, 8.60048599e+01, 2.01733017e+00, 2.25064163e+01
-2.00000003e-01, -2.00000009e-03, 9.10508633e-02, 9.17615433e+01, 2.57220078e+00, 0.00000000e+00
-2.00000003e-01, 2.12486237e-02, 2.61163712e-02, 8.30743713e+01, 2.08768725e+00, 2.82655334e+01
-2.00000003e-01, 7.60799497e-02, -1.29251808e-01, 1.12295181e+02, 5.74042320e-01, 2.99865074e+01
-2.00000003e-01, 5.86332045e-02, -1.36354059e-01, 1.14836678e+02, 6.18500769e-01, 2.99276199e+01
-2.00000003e-01, 1.89437345e-01, -1.60110503e-01, 1.19821045e+02, 1.22459151e-01, 2.98368912e+01
-2.00000003e-01, 1.29301593e-01, -1.78973958e-01, 1.16332428e+02, 1.34827495e-01, 2.99700394e+01
-2.00000003e-01, 1.83014110e-01, -1.88402086e-01, 1.19304199e+02, 1.36313096e-01, 2.98656311e+01
-2.00000003e-01, -2.00000009e-03, -1.21670783e-01, 1.10816635e+02, 1.91779578e+00, 0.00000000e+00
-2.00000003e-01, -2.00000009e-03, -2.11463451e-01, 1.18733261e+02, 2.06859207e+00, 0.00000000e+00
-2.00000003e-01, -2.00000009e-03, -1.72894150e-01, 1.19071220e+02, 1.94021249e+00, 0.00000000e+00
-2.00000003e-01, -2.00000009e-03, -1.23351626e-01, 1.11258003e+02, 1.89030099e+00, 0.00000000e+00
-2.00000003e-01, -2.00000009e-03, -1.24790266e-01, 1.11451050e+02, 1.88843763e+00, 0.00000000e+00
-2.00000003e-01, 2.39665300e-01, -1.24688819e-01, 1.14296349e+02, 1.06989115e-01, 2.99498405e+01
-1.99999988e-01, 2.41137758e-01, -1.20399624e-01, 1.13865074e+02, 1.06020600e-01, 2.99568882e+01
-2.00000003e-01, 2.40950495e-01, -1.26086846e-01, 1.14473289e+02, 1.07219070e-01, 2.99391632e+01
-1.99999988e-01, 2.24533007e-01, -5.26985154e-02, 7.65820770e+01, 1.01380326e-01, 3.08703899e+01
-2.00000003e-01, 2.49309927e-01, -1.25513244e-02, 8.79805069e+01, 8.39698985e-02, 3.06953297e+01
-2.00000003e-01, 2.04179004e-01, -3.56873013e-02, 5.56302757e+01, 1.04282439e-01, 3.14007473e+01
-2.00000003e-01, 2.00942874e-01, -4.50799130e-02, 5.69903717e+01, 1.07051894e-01, 3.13590107e+01
-2.00000003e-01, 2.52095044e-01, -7.48620741e-03, 8.49202423e+01, 8.63883793e-02, 3.07826958e+01
-2.00000018e-01, 2.28709266e-01, 1.21333525e-02, 5.54469604e+01, 8.82804617e-02, 3.15249176e+01
-1.99999988e-01, 2.46843129e-01, 4.35476452e-02, 3.69105034e+01, 1.03468336e-01, 3.20647812e+01
-2.00000003e-01, 2.35805720e-01, -6.82214424e-02, 1.06852661e+02, 9.48838890e-02, 3.01785355e+01
-2.00000003e-01, 2.26618007e-01, -8.66180435e-02, 1.08484207e+02, 9.91176218e-02, 3.01615257e+01
-1.99999988e-01, 2.29868844e-01, 3.28072272e-02, 5.51737823e+01, 1.01787858e-01, 3.14208832e+01
-2.00000003e-01, 1.83889970e-01, 3.49172875e-02, 3.44506760e+01, 2.58499563e-01, 3.16418171e+01
-2.00000003e-01, 2.50524938e-01, -1.54849589e-02, 9.21789856e+01, 8.33228379e-02, 3.05967026e+01
-2.00000003e-01, 2.33615234e-01, -1.31284267e-01, 1.14729111e+02, 1.09488353e-01, 2.99402428e+01
-2.00000018e-01, 2.60058492e-01, 4.69136685e-02, 3.25431862e+01, 1.06449172e-01, 3.21206932e+01
-2.00000003e-01, 2.52054930e-01, -1.28813863e-01, 1.15387108e+02, 1.08514577e-01, 2.99003773e+01
-2.00000003e-01, 2.39714965e-01, -1.34252355e-01, 1.15299545e+02, 1.10700198e-01, 2.99171619e+01
-2.00000003e-01, 2.57288337e-01, -1.81580976e-01, 1.27909103e+02, 1.32103503e-01, 2.95462170e+01
-2.00000003e-01, 2.94682384e-01, -1.77824527e-01, 1.27257416e+02, 1.31749749e-01, 2.94966316e+01
-2.00000003e-01, 3.08976382e-01, -1.26603559e-01, 1.17427979e+02, 1.12359174e-01, 2.97530003e+01
-2.00000003e-01, 3.00295711e-01, -1.45978630e-01, 1.24440269e+02, 1.17075339e-01, 2.95927258e+01
-2.00000003e-01, 2.84690380e-01, -8.30219314e-02, 1.09557434e+02, 9.92627144e-02, 3.00360508e+01
-2.00000003e-01, 2.47587666e-01, -1.16923876e-01, 1.13330429e+02, 1.05108947e-01, 2.99697189e+01
-2.00000003e-01, 3.20443571e-01, -1.75716698e-01, 1.21403137e+02, 1.30216464e-01, 2.96282902e+01
-2.00000003e-01, 2.04005077e-01, -1.77579477e-01, 1.21388657e+02, 1.29774526e-01, 2.97835865e+01
-2.00000003e-01, 2.72794843e-01, -8.14584345e-02, 1.12075157e+02, 9.72610489e-02, 2.99858208e+01
-2.00000003e-01, 2.60714173e-01, -7.72672147e-02, 1.07830353e+02, 9.62160975e-02, 3.01348476e+01
-1.99999988e-01, 3.18853736e-01, -1.45642415e-01, 1.26100662e+02, 1.16734147e-01, 2.94882717e+01
-2.00000003e-01, 3.24025780e-01, -7.69290626e-02, 1.02987961e+02, 9.83535349e-02, 3.01407890e+01
-2.00000003e-01, 3.22645485e-01, -1.32708207e-01, 1.20886841e+02, 1.12837911e-01, 2.96481094e+01
-2.00000003e-01, 2.92926848e-01, -4.41404730e-02, 1.00196823e+02, 9.11796540e-02, 3.03109226e+01
-2.00000003e-01, 2.78685689e-01, -7.06390142e-02, 1.05306221e+02, 1.01207495e-01, 3.01933956e+01
-2.00000018e-01, 2.63747036e-01, -5.43865934e-02, 1.02061707e+02, 1.03725664e-01, 3.02953873e+01
-2.00000003e-01, 2.91413456e-01, -2.62351185e-02, 9.66922379e+01, 8.84815902e-02, 3.04036484e+01
-2.00000003e-01, 3.03389549e-01, -1.41833462e-02, 9.34296799e+01, 8.61794949e-02, 3.04942799e+01
-2.00000003e-01, 2.61933535e-01, -1.11073535e-02, 9.13142242e+01, 8.30135345e-02, 3.06038857e+01
-2.00000003e-01, 2.54357994e-01, -1.24917887e-02, 9.12289581e+01, 8.41449127e-02, 3.06229305e+01
-2.00000003e-01, 3.17868471e-01, -3.50921750e-02, 9.49303131e+01, 8.95149410e-02, 3.04138145e+01
-2.00000003e-01, 3.36437374e-01, -6.12413697e-02, 9.41421814e+01, 9.64455009e-02, 3.03960495e+01
-2.00000018e-01, 2.96742350e-01, -6.98248371e-02, 1.01969772e+02, 9.76497531e-02, 3.02446880e+01
-2.00000003e-01, 2.76285410e-01, 3.51680070e-02, 6.77446060e+01, 1.21704966e-01, 3.11467953e+01
-2.00000003e-01, 2.98988104e-01, 1.62130035e-02, 7.74674072e+01, 1.17212936e-01, 3.08796978e+01
-2.00000018e-01, 2.80318260e-01, 1.33478753e-02, 7.77413483e+01, 1.34975165e-01, 3.08526535e+01
-2.00000003e-01, 3.12330544e-01, -4.90693562e-03, 8.92214508e+01, 8.45024288e-02, 3.06192245e+01
-2.00000003e-01, 2.55745173e-01, -6.54873997e-03, 8.86944580e+01, 9.05681774e-02, 3.06703434e+01
-2.00000003e-01, 2.52406299e-01, -1.05300471e-02, 9.10290680e+01, 8.24080780e-02, 3.06302547e+01
-1.99999988e-01, 3.24946940e-01, 1.63592212e-02, 8.33381958e+01, 1.59836724e-01, 3.06912994e+01
-1.99999988e-01, 4.21811581e-01, -3.35357964e-01, 1.01442917e+02, 3.00760627e-01, 2.99323502e+01
-1.99999988e-01, 4.64584231e-01, -3.66961658e-01, 9.62129135e+01, 4.28302437e-01, 2.99675903e+01
-1.99999988e-01, 4.83627498e-01, -3.45248580e-01, 9.42077789e+01, 3.60670030e-01, 2.99669914e+01
-2.00000003e-01, 4.76900816e-01, -3.25120747e-01, 9.51672516e+01, 2.87910491e-01, 2.99547119e+01
-2.00000003e-01, 4.09780741e-01, -3.61858219e-01, 1.01725281e+02, 3.59665662e-01, 2.99424725e+01
-2.00000003e-01, 4.00903434e-01, -3.58800352e-01, 1.02693130e+02, 3.42572063e-01, 2.99371548e+01
-2.00000003e-01, 3.83303821e-01, -1.97683990e-01, 1.15681961e+02, 1.38918325e-01, 2.96840286e+01
-2.00000003e-01, 3.94122183e-01, -2.46878058e-01, 1.09138611e+02, 1.80596113e-01, 2.97959843e+01
-2.00000003e-01, 4.56170470e-01, -2.31594503e-01, 1.00763618e+02, 1.63318455e-01, 2.98693218e+01
-2.00000003e-01, 4.82127041e-01, -3.17683220e-01, 9.51500778e+01, 2.71948755e-01, 2.99400024e+01
-2.00000003e-01, 4.61927474e-01, -3.09625566e-01, 9.85461731e+01, 2.60014117e-01, 2.99075527e+01
-2.00000003e-01, 4.59108114e-01, -2.37273753e-01, 1.00251030e+02, 1.70422390e-01, 2.98750057e+01
-2.00000003e-01, 3.53228927e-01, -2.11975619e-01, 1.19360519e+02, 1.45965442e-01, 2.96156292e+01
-2.00000003e-01, 4.56949890e-01, -2.33481854e-01, 1.00637505e+02, 1.65330574e-01, 2.98710899e+01
-2.00000003e-01, 4.57501650e-01, -2.32219294e-01, 1.00583717e+02, 1.63823441e-01, 2.98711205e+01
-2.00000003e-01, 4.57045257e-01, -2.32422262e-01, 1.00641968e+02, 1.63945943e-01, 2.98705158e+01
-2.00000003e-01, 3.99055421e-01, -2.80024976e-01, 1.08355202e+02, 2.07913980e-01, 2.98075352e+01
-2.00000003e-01, 4.08960491e-01, -2.97515720e-01, 1.06589676e+02, 2.34668851e-01, 2.98373737e+01
-2.00000003e-01, 3.67819667e-01, -2.90835857e-01, 1.10622124e+02, 2.24090055e-01, 2.98064709e+01
-2.00000003e-01, 4.86719966e-01, -3.22159529e-01, 9.40228271e+01, 2.81214714e-01, 2.99582329e+01
-2.00000003e-01, 4.75609362e-01, -3.82033259e-01, 9.47822342e+01, 4.73428339e-01, 2.99742756e+01
-1.99999988e-01, 3.63448262e-01, -3.76541615e-01, 1.05403641e+02, 4.28382963e-01, 2.99464531e+01
-2.00000003e-01, 3.61415386e-01, -4.13054377e-01, 1.04392853e+02, 7.92377949e-01, 2.99739590e+01
-2.00000003e-01, 3.46671164e-01, -4.33705926e-01, 1.05264847e+02, 1.16247678e+00, 2.99913635e+01
-2.00000003e-01, 4.45087671e-01, -4.38657582e-01, 9.64632797e+01, 1.21605992e+00, 2.99931774e+01
-2.00000003e-01, 3.97194505e-01, -4.39797491e-01, 1.01052040e+02, 1.12655056e+00, 2.99967632e+01
-2.00000003e-01, 4.29093480e-01, -4.14781809e-01, 9.87206268e+01, 7.41879940e-01, 2.99780273e+01
-2.00000003e-01, 3.95683408e-01, -4.38875675e-01, 1.01197067e+02, 1.11444616e+00, 2.99966488e+01
-2.00000003e-01, 3.87700260e-01, -3.94510657e-01, 1.02628967e+02, 5.16028643e-01, 2.99679012e+01
-2.00000003e-01, 4.17371631e-01, -4.00653154e-01, 9.99601288e+01, 5.47539651e-01, 2.99739857e+01
-2.00000003e-01, 4.65433121e-01, -4.01278317e-01, 9.53486710e+01, 6.84775054e-01, 2.99793701e+01
-2.00000003e-01, 4.31115389e-01, -3.97713006e-01, 9.89316864e+01, 5.32560766e-01, 2.99722481e+01
-2.00000003e-01, 4.79913205e-01, -3.93386602e-01, 9.40435104e+01, 6.17604434e-01, 2.99769936e+01
-2.00000003e-01, 3.95367473e-01, -4.39925581e-01, 1.01205940e+02, 1.12823069e+00, 2.99969311e+01
-2.00000003e-01, 3.94033045e-01, -4.39627349e-01, 1.01315216e+02, 1.12616587e+00, 2.99967899e+01
-2.00000003e-01, 5.05875587e-01, -4.36610222e-01, 9.02614212e+01, 1.20385134e+00, 2.99963455e+01
-2.00000003e-01, 5.06147325e-01, -4.41525400e-01, 9.01047211e+01, 1.27454650e+00, 2.99983978e+01
-2.00000003e-01, 3.95358831e-01, -4.40873384e-01, 1.01205345e+02, 1.18267345e+00, 2.99969845e+01
-2.00000018e-01, 4.74716127e-01, -4.64136809e-01, 9.34195709e+01, 2.60015845e+00, 2.99974899e+01
-2.00000003e-01, 4.34799820e-01, -4.78244513e-01, 9.72356415e+01, 3.37499976e+00, 3.00000000e+01
-2.00000003e-01, 4.46572959e-01, -4.78244543e-01, 9.61162262e+01, 3.37500000e+00, 2.99999981e+01
-2.00000003e-01, 4.34767067e-01, -4.70073998e-01, 9.73189774e+01, 2.93159318e+00, 2.99985428e+01
-2.00000003e-01, 4.27625865e-01, -4.78244513e-01, 9.78700104e+01, 3.37500000e+00, 3.00000000e+01
-1.99999988e-01, 3.61310303e-01, -4.68807578e-01, 1.03700554e+02, 2.92256308e+00, 2.99985485e+01
-2.00000003e-01, 3.68052393e-01, -4.78244513e-01, 1.03124969e+02, 3.37500000e+00, 3.00000000e+01
-2.00000003e-01, 3.58628452e-01, -4.78244543e-01, 1.03799675e+02, 3.37500000e+00, 3.00000000e+01
-2.00000003e-01, 3.39990199e-01, -4.57978964e-01, 1.05502747e+02, 2.32688642e+00, 2.99948864e+01
-2.00000003e-01, 4.88748193e-01, -4.78244543e-01, 9.17219009e+01, 3.37500000e+00, 3.00000000e+01
-2.00000003e-01, 3.99124026e-01, -3.60839784e-01, 1.02788872e+02, 3.51873994e-01, 2.99391956e+01
-2.00000003e-01, 3.97409648e-01, -3.58210266e-01, 1.03160774e+02, 3.41502398e-01, 2.99334183e+01
-2.00000018e-01, 4.02923316e-01, -3.63933563e-01, 1.02371109e+02, 3.67195934e-01, 2.99419155e+01
-2.00000003e-01, 4.00268853e-01, -3.53159964e-01, 1.03263329e+02, 3.32682520e-01, 2.99252014e+01
-2.00000003e-01, 5.53826094e-01, -2.17901349e-01, 8.42476273e+01, 1.55801892e-01, 3.00560894e+01
-1.99999988e-01, 5.43934047e-01, -2.05868408e-01, 8.55548172e+01, 1.45906255e-01, 3.00534306e+01
-2.00000003e-01, 5.49724579e-01, -2.03046292e-01, 8.42511063e+01, 1.44901395e-01, 3.00677662e+01
-2.00000018e-01, 6.25814438e-01, -2.30886370e-01, 7.50855713e+01, 1.65301815e-01, 3.01007137e+01
-2.00000003e-01, 6.33466482e-01, -2.08797902e-01, 7.32495422e+01, 1.49087802e-01, 3.01282387e+01
-2.00000003e-01, 5.24705648e-01, -3.92347485e-01, 8.83342514e+01, 5.00982702e-01, 2.99928646e+01
-2.00000003e-01, 4.98439401e-01, -3.40399832e-01, 9.22278900e+01, 3.38512242e-01, 2.99710865e+01
-2.00000003e-01, 5.31379879e-01, -3.77716571e-01, 8.77802887e+01, 4.40199196e-01, 2.99939709e+01
-2.00000018e-01, 4.90497231e-01, -3.87027591e-01, 9.30112457e+01, 4.97111738e-01, 2.99794922e+01
-2.00000003e-01, 4.90416110e-01, -3.11440855e-01, 9.40810928e+01, 2.63823211e-01, 2.99507160e+01
-2.00000003e-01, 5.06442606e-01, -3.26267749e-01, 9.15515594e+01, 2.90561140e-01, 2.99706211e+01
-2.00000003e-01, 5.59926271e-01, -3.21171761e-01, 8.45669098e+01, 2.85895526e-01, 3.00082951e+01
-2.00000003e-01, 5.31018198e-01, -2.70274192e-01, 8.97743835e+01, 1.96111947e-01, 2.99603958e+01
-2.00000003e-01, 5.52825272e-01, -3.45755786e-01, 8.58650513e+01, 3.30211639e-01, 2.99938087e+01
-2.00000003e-01, 5.37782192e-01, -2.13364378e-01, 8.67465668e+01, 1.51708856e-01, 3.00380077e+01
-2.00000003e-01, 5.86512089e-01, -2.74808317e-01, 8.07563400e+01, 2.01518610e-01, 3.00379696e+01
-2.00000003e-01, 5.36507607e-01, -2.02949435e-01, 8.70937119e+01, 1.44312665e-01, 3.00313091e+01
-2.00000003e-01, 4.63459104e-01, -2.30179191e-01, 9.95590668e+01, 1.62431091e-01, 2.98835716e+01
-2.00000003e-01, 4.58417863e-01, -2.32560709e-01, 1.00469849e+02, 1.64131522e-01, 2.98716679e+01
-2.00000003e-01, 6.13151371e-01, -2.77314961e-01, 7.84196396e+01, 2.02769339e-01, 3.00433178e+01
-2.00000003e-01, 5.88472247e-01, -3.42080712e-01, 8.23510742e+01, 3.20309788e-01, 3.00029564e+01
-2.00000003e-01, 6.13527060e-01, -3.07912350e-01, 7.90127106e+01, 2.57636547e-01, 3.00253925e+01
-2.00000003e-01, 5.69883466e-01, -3.64687443e-01, 8.43088074e+01, 3.98341000e-01, 2.99963741e+01
-2.00000003e-01, 5.50642371e-01, -3.91147137e-01, 8.60288315e+01, 4.89248633e-01, 2.99965401e+01
-2.00000003e-01, 6.20705724e-01, -3.43870729e-01, 7.85363007e+01, 3.22216570e-01, 3.00168152e+01
-2.00000003e-01, 6.23815954e-01, -3.76461685e-01, 7.83588943e+01, 4.50941384e-01, 3.00088291e+01
-2.00000003e-01, 6.31978273e-01, -3.93155217e-01, 7.78716583e+01, 5.18214345e-01, 3.00034580e+01
-2.00000003e-01, 6.08706355e-01, -3.93154979e-01, 7.99560699e+01, 5.08301198e-01, 3.00037899e+01
-2.00000003e-01, 5.79399526e-01, -3.94234776e-01, 8.29001465e+01, 4.95889336e-01, 3.00043583e+01
-2.00000003e-01, 5.69745541e-01, -4.18434352e-01, 8.38800812e+01, 8.19823623e-01, 3.00018158e+01
-2.00000003e-01, 5.59522927e-01, -4.37394559e-01, 8.46851120e+01, 1.13603485e+00, 3.00005875e+01
-2.00000003e-01, 5.46502471e-01, -4.21189845e-01, 8.59191895e+01, 8.50566089e-01, 2.99986649e+01
-2.00000003e-01, 5.92388868e-01, -4.35785562e-01, 8.14398041e+01, 1.05128384e+00, 3.00003815e+01
-2.00000003e-01, 6.19044125e-01, -4.15169001e-01, 7.87717285e+01, 7.95394421e-01, 3.00019112e+01
-2.00000003e-01, 5.08204818e-01, -4.41421896e-01, 8.98659058e+01, 1.26686931e+00, 2.99984550e+01
-2.00000003e-01, 5.09350598e-01, -4.38689590e-01, 8.97652054e+01, 1.22723556e+00, 2.99980850e+01
-2.00000003e-01, 5.11439621e-01, -4.41086411e-01, 8.95352402e+01, 1.25537896e+00, 2.99986248e+01
-2.00000003e-01, 6.14116907e-01, -4.36615795e-01, 7.90592499e+01, 1.06809926e+00, 3.00018349e+01
-2.00000003e-01, 5.70311308e-01, -4.78244513e-01, 8.38404236e+01, 3.37500000e+00, 3.00000000e+01
-2.00000003e-01, 5.45341671e-01, -4.78244513e-01, 8.63761826e+01, 3.37500000e+00, 3.00000000e+01
-2.00000018e-01, 5.52792192e-01, -4.61037099e-01, 8.56166687e+01, 2.45100784e+00, 2.99996338e+01
-2.00000003e-01, 5.09012699e-01, -4.42357391e-01, 8.97714920e+01, 1.31896019e+00, 2.99986115e+01
-2.00000003e-01, 5.84246159e-01, -4.69602555e-01, 8.22436981e+01, 2.87741828e+00, 3.00007591e+01
-2.00000003e-01, 6.03874922e-01, -4.59043443e-01, 8.03055267e+01, 2.30834389e+00, 3.00005054e+01
-1.99999988e-01, 5.96760571e-01, -4.78244543e-01, 8.12430115e+01, 3.37500000e+00, 3.00000000e+01
-2.00000003e-01, 5.07518649e-01, -4.42889780e-01, 8.99389420e+01, 1.34946108e+00, 2.99986286e+01
-1.99999988e-01, 5.29760957e-01, -4.78244513e-01, 8.80454941e+01, 3.37500000e+00, 3.00000000e+01
-2.00000003e-01, 4.52347279e-01, -5.77145480e-02, 7.99610519e+01, 9.24667493e-02, 3.05701160e+01
-2.00000003e-01, 4.77996469e-01, -8.09493288e-02, 8.05070419e+01, 9.72023010e-02, 3.04571838e+01
-2.00000003e-01, 4.66380417e-01, -9.09856781e-02, 7.68533325e+01, 1.02633834e-01, 3.05666332e+01
-2.00000003e-01, 4.82609689e-01, -1.02157407e-01, 8.49220581e+01, 1.02338091e-01, 3.03187752e+01
-2.00000003e-01, 4.58228320e-01, -1.11171111e-01, 9.19276123e+01, 1.05514035e-01, 3.02250195e+01
-2.00000003e-01, 4.55429584e-01, -9.34123248e-02, 8.80659561e+01, 1.01525597e-01, 3.03247814e+01
-2.00000003e-01, 3.39395225e-01, -1.45619929e-01, 1.18068604e+02, 1.16387308e-01, 2.97029533e+01
-2.00000003e-01, 3.76202881e-01, -1.72100991e-01, 1.15175247e+02, 1.27678439e-01, 2.97056007e+01
-2.00000003e-01, 4.42315757e-01, 1.97527390e-02, 6.34900284e+01, 7.79292583e-02, 3.10740185e+01
-2.00000003e-01, 4.38697159e-01, -1.73767619e-02, 7.28352127e+01, 8.48629922e-02, 3.08275967e+01
-2.00000003e-01, 4.87647831e-01, -9.93985124e-03, 6.55250092e+01, 8.24845359e-02, 3.08369884e+01
-2.00000003e-01, 4.49373782e-01, -4.23077829e-02, 7.76321564e+01, 8.92497674e-02, 3.06514645e+01
-2.00000003e-01, 4.84755874e-01, 1.65131390e-02, 6.09358711e+01, 7.81210214e-02, 3.09592590e+01
-1.99999988e-01, 3.84733588e-01, 2.46809945e-02, 7.01280975e+01, 8.03753138e-02, 3.09951344e+01
-2.00000003e-01, 4.23919559e-01, 3.00178509e-02, 6.49290771e+01, 1.19907811e-01, 3.07402840e+01
-2.00000003e-01, 4.26268339e-01, 2.02415064e-02, 6.64077148e+01, 7.95122162e-02, 3.10717125e+01
-1.99999988e-01, 4.29823428e-01, 2.65258979e-02, 6.35701370e+01, 7.78091475e-02, 3.11226177e+01
-1.99999988e-01, 4.28438038e-01, -1.21244162e-01, 9.90464096e+01, 1.09328285e-01, 3.01080780e+01
-2.00000003e-01, 4.04198170e-01, -8.96818042e-02, 9.52091522e+01, 1.03192598e-01, 3.02547989e+01
-1.99999988e-01, 4.39727545e-01, -4.75842580e-02, 7.95044327e+01, 9.04990286e-02, 3.06168747e+01
-2.00000003e-01, 4.45116431e-01, -4.54848669e-02, 7.85540466e+01, 9.00263488e-02, 3.06371555e+01
-2.00000003e-01, 4.42262411e-01, -1.41823724e-01, 1.00863007e+02, 1.14778563e-01, 3.00340252e+01
-2.00000018e-01, 4.44151044e-01, -4.11107540e-02, 7.78963394e+01, 8.90363604e-02, 3.06579685e+01
-2.00000003e-01, 4.19881195e-01, -1.61252290e-01, 1.05314911e+02, 1.23531252e-01, 2.99375572e+01
-2.00000003e-01, 4.06699300e-01, -1.31601080e-01, 1.04390343e+02, 1.12100862e-01, 2.99929886e+01
-2.00000003e-01, 3.72125447e-01, -1.35194257e-01, 1.11603737e+02, 1.13459960e-01, 2.98303814e+01
-2.00000003e-01, 3.38873625e-01, -8.22666287e-02, 1.06326553e+02, 9.85402316e-02, 3.00385075e+01
-2.00000003e-01, 3.64209294e-01, -1.20519340e-01, 1.12705383e+02, 1.09411120e-01, 2.98082848e+01
-2.00000003e-01, 3.61755848e-01, -7.89815634e-02, 9.68913727e+01, 9.89635438e-02, 3.02848778e+01
-2.00000003e-01, 3.83693159e-01, -1.16174832e-01, 1.04049965e+02, 1.09387338e-01, 3.00394192e+01
-2.00000003e-01, 4.57420945e-01, -2.31407657e-01, 1.00538414e+02, 1.63305730e-01, 2.98726940e+01
-2.00000003e-01, 4.38359767e-01, -4.03508469e-02, 7.82913818e+01, 8.88943523e-02, 3.06561852e+01
-2.00000003e-01, 3.88364077e-01, -4.73428927e-02, 8.34935226e+01, 9.20018628e-02, 3.05874023e+01
-2.00000003e-01, 3.65543306e-01, -4.89258692e-02, 8.67594833e+01, 9.15670544e-02, 3.05422764e+01
-2.00000003e-01, 3.82663786e-01, -3.06888130e-02, 8.09009399e+01, 8.83846730e-02, 3.06785202e+01
-2.00000003e-01, 4.11178172e-01, 2.31735408e-03, 7.06004028e+01, 8.19977075e-02, 3.09518032e+01
-2.00000003e-01, 3.62518460e-01, 2.45085172e-02, 7.28493347e+01, 8.15930665e-02, 3.09451771e+01
-2.00000003e-01, 3.66991460e-01, 2.71381121e-02, 7.12791367e+01, 8.10369998e-02, 3.09841557e+01
-2.00000003e-01, 3.65315616e-01, 2.09978167e-02, 7.35859985e+01, 8.20477456e-02, 3.09179192e+01
-2.00000003e-01, 3.57968122e-01, 2.10627746e-02, 7.42605591e+01, 8.19002762e-02, 3.09238224e+01
-2.00000003e-01, 3.60965908e-01, -1.94021985e-02, 8.09751968e+01, 8.66598487e-02, 3.07395515e+01
-2.00000018e-01, 3.28265101e-01, -1.44689716e-02, 8.51260376e+01, 8.87553692e-02, 3.07134037e+01
-1.99999988e-01, 5.31299353e-01, -1.49076320e-02, 6.20958595e+01, 8.36565197e-02, 3.08433037e+01
-2.00000003e-01, 5.35838246e-01, -9.22865700e-03, 6.01361885e+01, 8.24880004e-02, 3.08794746e+01
-2.00000018e-01, 5.44590950e-01, -1.11322552e-02, 6.00760460e+01, 8.23921859e-02, 3.08492451e+01
